lat,lon
40.99559,-104.89575
38.042846,-103.209104
38.41645,-102.723465
39.958597,-104.586494
39.417469,-104.797932
39.955,-103.824023
38.930691,-104.518114
39.848788,-104.369206
40.038744,-104.350182
39.903409,-104.345309
39.781547,-104.079429
39.116641,-104.865582
39.785221,-104.055708
40.628038,-104.032717
39.635255,-104.517271
39.780696,-104.548043
38.243678,-102.584021
40.010477,-104.759778
39.275729,-104.457027
40.20181,-104.511205
39.892431,-103.836766
39.795714,-104.581071
40.111326,-104.124515
40.191707,-104.731603
39.66789,-104.525816
38.039379,-102.96069
38.793981,-104.260294
40.078118,-104.907531
39.725875,-104.524839
40.17289,-104.222639
39.828893,-103.86024
39.790455,-104.477657
39.351043,-103.858492
39.017992,-102.332713
38.910652,-104.834071
39.984174,-104.718057
40.02454,-103.926589
39.35298,-104.395229
40.16994,-104.832067
39.99418,-104.592534
39.418535,-104.55103
39.82753,-104.548119
39.025893,-104.429553
39.532498,-104.764133
40.038281,-104.912062
39.417583,-104.598677
39.519939,-104.846372
38.973322,-104.590922
38.166587,-103.038863
39.529479,-104.397017
39.930633,-104.87441
39.856797,-104.914995
39.605513,-105.081665
40.171735,-104.588174
39.163224,-104.363834
40.148988,-104.599008
40.033716,-104.682468
39.967628,-104.653699
39.397832,-104.746017
38.894929,-104.763862
39.456615,-104.76625
40.624842,-103.137512
39.347289,-104.780448
39.336928,-104.195184
40.177233,-104.693334
39.738344,-105.010899
39.618474,-104.789297
40.263405,-104.284129
39.578516,-104.644512
39.911547,-104.812529
38.981846,-103.142602
39.780622,-104.543434
40.013345,-104.468451
38.597544,-102.600318
40.346067,-104.815794
39.925828,-104.223134
40.325599,-104.095833
39.454804,-104.767748
40.438635,-104.427221
39.478418,-104.893505
38.890792,-102.600378
40.206185,-104.731416
39.091012,-104.824512
39.468915,-104.855202
39.477254,-104.943805
40.031782,-103.80888
38.286821,-102.846462
40.034868,-104.567737
39.676688,-104.830753
39.370515,-104.609158
40.147646,-104.360369
39.813146,-104.543484
38.977485,-104.634249
39.967863,-104.636227
38.876801,-104.578195
39.10575,-104.842365
39.555963,-104.953666
38.452861,-103.087237
39.977554,-104.872486
39.94596,-104.619253
39.399352,-104.805522
39.435977,-104.60215
38.990842,-104.755607
40.383147,-104.453173
40.229037,-104.664008
40.474627,-104.376989
39.927897,-104.749031
39.59454,-104.414765
39.507191,-103.853732
39.338155,-104.722991
38.853924,-104.222507
39.744598,-104.188279
39.497669,-104.528982
39.159572,-104.271064
39.374892,-104.818883
39.573642,-104.313015
39.541736,-104.892512
39.994931,-104.347118
39.970275,-104.881996
39.886004,-104.889977
39.963529,-104.859433
39.887632,-104.636827
40.078521,-104.359691
39.903935,-104.54817
39.494523,-104.939811
39.938664,-104.703145
39.933243,-104.746285
39.726286,-104.709484
40.063926,-104.312701
39.486434,-104.89954
39.097325,-104.420606
39.916945,-104.824648
39.428024,-104.78504
39.649185,-104.456075
40.496308,-104.830229
38.77609,-102.999733
39.015139,-104.055732
39.044262,-104.536271
38.999265,-104.458037
39.755441,-104.192728
39.246889,-104.919954
39.810873,-104.975777
39.6528,-104.451304
39.904919,-105.116531
39.496262,-104.908062
40.47988,-103.364034
39.521104,-104.933532
39.694937,-104.154525
40.332709,-104.133833
39.525832,-104.975158
39.41579,-104.308922
40.096377,-104.760904
39.021422,-104.605951
40.971404,-104.870009
39.40874,-104.895214
39.82696,-104.505625
39.91647,-105.125034
39.900163,-103.973417
40.125841,-104.340727
39.606965,-105.002258
38.601528,-102.765378
38.829431,-104.528255
40.467985,-104.366588
40.25224,-103.855967
40.001725,-105.177159
39.396241,-104.814798
39.756882,-104.355418
39.949688,-104.882114
40.018501,-104.887104
39.744905,-104.30505
40.631396,-104.094641
39.681951,-104.501953
39.673425,-104.322802
39.807049,-105.181559
39.551237,-104.303041
39.629566,-104.750532
40.078404,-104.940275
40.357549,-104.647112
40.20084,-104.493814
39.925988,-104.585999
39.712987,-104.807595
39.779944,-104.472517
39.468174,-104.917423
40.676749,-104.173247
40.094635,-104.690667
39.794405,-104.393072
39.903038,-104.387906
40.032713,-104.882229
40.199691,-104.702726
40.074846,-104.949451
38.836826,-103.216742
39.66784,-104.263863
40.82273,-104.521798
40.948933,-104.127446
39.851788,-104.316633
39.420117,-104.068902
38.891799,-104.642688
39.752775,-105.144729
39.654968,-104.980529
38.988363,-104.52009
40.203279,-104.660787
39.678638,-105.011094
39.745631,-105.10729
39.945077,-104.867595
39.016259,-104.762323
39.970097,-104.928907
40.135132,-104.599289
39.032491,-104.830933
39.911188,-104.562361
38.883413,-102.298498
39.332392,-103.877963
39.787768,-104.538677
39.420429,-104.346086
40.132964,-104.406927
39.101428,-104.892652
40.040296,-104.725774
39.860777,-104.690959
39.558699,-104.802226
39.755864,-104.322205
39.664557,-104.544219
39.920331,-104.86364
39.609204,-104.423829
39.859744,-104.577594
39.803645,-104.774525
38.273751,-102.174216
39.342827,-104.896009
39.948337,-104.942544
39.736635,-104.319148
39.69654,-104.394271
39.696736,-104.357065
39.588903,-104.157844
40.172694,-104.161697
39.727434,-104.061584
40.04287,-105.095677
38.918909,-102.71643
38.983169,-104.72939
38.620278,-102.329612
39.326802,-103.932243
38.487596,-102.131423
39.394901,-105.006072
40.059979,-104.888701
39.131046,-104.609298
39.665703,-104.657333
39.968228,-104.626354
39.462952,-104.099717
40.006176,-104.312999
39.644001,-104.943136
39.44904,-104.064252
39.563792,-104.93963
40.009555,-104.6402
39.866737,-104.551641
40.199178,-104.930466
39.639384,-104.203507
39.424183,-104.360005
39.966183,-103.990544
39.353834,-104.858469
38.855182,-102.148676
39.070044,-104.71647
39.514317,-105.02544
39.392029,-104.872745
38.22495,-102.795597
38.926918,-104.372676
39.550607,-104.568651
39.00005,-104.496557
40.281619,-104.237603
39.530544,-105.136359
39.641994,-104.404537
38.420437,-103.248129
39.866869,-104.397652
39.894273,-105.191713
40.016987,-104.449569
39.803239,-105.059739
39.859683,-104.364664
39.830847,-104.308696
39.784541,-103.946292
39.885155,-104.009931
39.617176,-105.042417
38.966834,-104.690552
39.263993,-104.898873
39.541763,-104.608227
39.834213,-104.402191
39.853302,-104.190717
40.414258,-104.992524
39.571294,-104.827314
39.968637,-104.322965
39.968258,-104.64434
38.821627,-102.047843
39.998607,-104.919787
39.119415,-104.798358
39.730949,-104.961805
40.850578,-104.237549
39.972268,-103.937466
39.958798,-104.129788
39.101442,-104.016997
39.606185,-104.674435
39.951415,-104.195415
40.004492,-104.192895
39.740454,-104.529294
39.585827,-104.625528
39.868977,-104.708485
39.627543,-105.049939
40.245404,-104.077043
40.322343,-104.530785
38.969267,-104.617414
40.915682,-104.851023
39.638131,-104.784542
38.737862,-102.065687
40.54929,-104.504888
40.096389,-104.779867
39.823351,-104.397658
39.387742,-104.354683
39.245543,-104.884796
38.983621,-104.625512
39.689651,-104.530075
39.523669,-104.832354
39.503623,-104.218958
40.024229,-104.364582
39.915027,-104.96396
40.056801,-104.869735
40.121835,-104.779979
38.195446,-102.804591
40.08459,-104.550567
40.177586,-104.655559
40.074802,-104.981679
39.674944,-105.062653
39.503333,-104.177031
39.881659,-104.355
39.14947,-104.897266
39.972096,-104.426391
39.987249,-108.545908
39.696456,-104.417809
39.711338,-104.338122
40.062933,-104.644587
39.801666,-104.397807
39.611784,-104.810183
38.103562,-102.44432
39.756403,-104.788792
39.803622,-104.78864
39.508751,-104.283586
38.400618,-102.084478
39.52595,-104.548471
40.069222,-104.928675
40.583229,-104.295361
39.997888,-104.559606
40.117344,-104.809735
39.738759,-104.657613
39.738164,-104.042754
40.741177,-104.88948
39.994617,-104.520794
39.696338,-104.492422
39.71136,-104.300616
39.501805,-104.958536
39.851479,-104.569369
39.739928,-104.449717
39.752586,-104.084775
39.381662,-104.904555
39.5223,-104.406247
38.725118,-103.064575
40.365542,-103.84032
40.010099,-104.002352
40.06618,-104.729047
39.844378,-104.342597
40.147761,-104.049262
39.032016,-104.719973
39.958711,-104.172055
38.456562,-103.078248
39.638501,-105.016372
39.550543,-104.044465
38.867641,-104.644841
40.118506,-104.713572
39.971551,-104.580935
39.371222,-104.949354
40.009309,-104.846615
39.879434,-103.786997
40.085434,-105.15245
40.993429,-104.847947
39.955437,-104.681507
39.953043,-104.221374
39.779881,-104.374413
39.926403,-104.887736
38.103586,-102.425696
39.363234,-104.809232
40.690391,-104.182523
39.080139,-104.889453
39.474718,-104.530927
39.788492,-105.028496
39.141682,-104.832558
39.31288,-104.87476
39.797678,-104.486924
39.756375,-104.718311
40.169219,-103.893532
39.92961,-104.586071
39.936608,-104.695569
39.533048,-104.764201
39.106162,-104.854131
39.889348,-104.615671
40.046211,-103.917235
39.624392,-104.795852
38.151839,-103.250577
40.052788,-104.916887
39.696252,-104.483033
39.844144,-104.655594
39.948953,-105.177877
38.82342,-104.372318
39.81479,-104.357098
39.965538,-104.242824
39.84675,-103.988403
39.787573,-104.769385
39.932149,-104.40711
39.004106,-104.609909
39.512835,-105.060234
39.912456,-104.811719
40.143621,-104.194796
39.300358,-104.14396
39.812473,-104.505705
39.640281,-104.021403
39.594902,-104.377589
39.558599,-104.372902
40.11098,-104.732531
39.405704,-104.176949
39.301472,-104.609779
39.808952,-104.425974
40.0247,-103.851187
39.963143,-105.013392
39.24654,-104.200274
39.410845,-104.59156
40.280667,-104.702407
40.045546,-104.888676
39.580572,-104.363878
39.273184,-104.93765
39.712228,-104.543648
39.696588,-104.375516
39.642237,-104.917899
39.083897,-104.85176
39.418201,-104.93191
39.647392,-104.690494
39.090517,-104.868432
39.075789,-104.524366
39.492954,-104.271689
38.811638,-103.096748
39.635596,-104.226973
40.03467,-103.85
39.357698,-104.498781
39.143421,-104.814791
39.928882,-104.33623
39.991235,-104.173185
39.312912,-104.879426
40.055746,-104.757544
39.970371,-104.994717
39.595608,-104.288865
40.347646,-104.062121
39.562412,-104.256241
39.71769,-104.778788
39.011871,-104.806668
39.885455,-104.889978
39.397242,-104.756727
39.644069,-104.947824
39.519611,-104.718909
39.882451,-103.87541
38.966961,-103.002801
39.686958,-104.137162
39.473556,-104.800432
39.744424,-104.678793
39.580625,-104.359251
39.697127,-104.539082
40.985483,-104.886446
40.927521,-104.927523
39.638882,-104.938955
40.141209,-104.627462
39.580386,-104.212927
38.355238,-102.452163
39.858542,-104.457594
40.346721,-104.82408
39.71872,-104.520287
39.967796,-104.776801
39.887111,-104.703929
39.28978,-104.218429
39.8305,-104.458936
39.585867,-104.92533
38.994726,-104.690974
40.233847,-104.789414
39.809067,-104.461289
39.304612,-104.406015
39.566564,-104.242653
40.16879,-104.79857
40.121205,-104.408241
39.929601,-104.204319
39.658617,-105.069669
40.753024,-104.445638
38.807825,-104.555687
39.478108,-103.849407
40.200095,-104.678532
39.434021,-104.802648
39.052844,-104.577335
40.442783,-104.063548
40.444484,-103.635302
39.865821,-104.429171
38.247555,-102.574813
40.245117,-104.171221
40.401229,-104.820357
39.53811,-104.981968
39.809113,-104.299389
39.990275,-104.569084
39.844153,-104.438643
39.750728,-104.333041
39.467606,-104.872246
39.849784,-104.342452
39.649375,-104.936257
39.951076,-104.562622
40.065898,-105.030581
39.741979,-104.699464
39.973006,-104.195912
40.070905,-104.912173
40.25,-104.633651
39.482525,-104.383191
39.984645,-104.940417
40.564691,-104.415338
38.138024,-102.881002
39.928464,-104.752599
39.591994,-104.55043
39.747215,-104.425996
39.926328,-104.039729
39.679224,-104.212273
38.992233,-104.834193
38.116142,-102.780875
38.945758,-102.205754
39.85581,-104.449397
39.072893,-104.824442
40.204789,-103.861418
39.734502,-105.0932

40.886978,-104.165579
39.591366,-104.852774
40.191781,-104.636525
39.207264,-104.716081
40.81468,-103.896645
38.764721,-104.315063
39.696281,-104.487733
39.524025,-104.639787
39.663743,-104.493136
40.106912,-104.766127
39.459866,-104.163048
38.011271,-102.335884
38.279719,-102.561545
38.984724,-102.346159
39.894267,-105.205889
38.891319,-104.54256
39.636544,-104.686013
39.975989,-104.313747
39.906746,-104.435126
39.835941,-104.498817
39.593096,-104.616463
40.012976,-104.930362
39.473296,-104.939042
39.3438,-104.096594
39.692649,-104.492484
38.840792,-104.670949
39.569393,-104.490589
39.625118,-104.157111
39.988666,-104.866796
39.459283,-103.920574
40.185448,-104.495044
39.1042,-104.741407
39.866907,-104.392951
39.522868,-104.793555
40.031191,-104.544015
39.260233,-104.364894
39.812447,-104.397835
39.250035,-104.176836
40.085777,-105.001254
39.84682,-104.05442
39.606063,-104.344681
39.09599,-104.871128
39.685353,-104.553575
40.742289,-104.945858
39.555554,-104.606974
39.98848,-104.886744
38.977584,-104.830879
39.783279,-104.458944
39.830916,-104.299288
38.781988,-102.604056
39.300771,-104.27518
39.930765,-104.609717
39.839977,-105.107721
39.576635,-104.382311
40.057153,-104.002065
39.865031,-103.963909
40.242318,-104.835121
39.486434,-104.89954
39.828577,-103.892673
39.70072,-104.680477
40.099265,-104.908781
40.191114,-104.699181
39.722149,-104.347481
39.867561,-102.20104
40.071396,-104.982701
39.382563,-104.748139
40.146864,-104.846279
39.798831,-104.056363
40.53948,-103.872467
39.600325,-104.794332
39.737964,-104.600332
40.796661,-104.142352
39.086229,-104.752654
40.006521,-104.818912
39.536796,-104.851407
39.852544,-104.336563
39.728116,-104.327343
40.082873,-105.025123
39.060378,-104.713966
40.15757,-104.927584
40.926318,-104.871048
39.966466,-104.928934
40.053233,-104.402357
39.977319,-103.961993
39.580929,-104.308314
40.122063,-104.492274
39.496202,-104.499102
39.782081,-105.093143
40.263776,-104.03428
40.013113,-104.987156
39.878473,-103.949873
39.610942,-104.726869
38.854962,-104.551566
39.629066,-104.587577
39.120223,-104.842342
39.784615,-104.562078
39.995715,-103.939903
39.82078,-104.020577
39.463837,-104.313992
39.09131,-104.868327
39.814373,-105.195576
38.362815,-102.595182
38.066856,-102.77363
39.647839,-104.961897
38.901583,-104.46811
39.76379,-105.111976
39.890893,-104.784478
40.009956,-104.477944
39.951183,-104.572045
39.922661,-104.123962
40.091974,-104.595882
40.193489,-104.677976
40.188214,-104.692779
40.432162,-104.856104
39.955928,-104.862984
39.831666,-104.186425
39.700059,-105.081135
40.105083,-104.63694
39.725955,-104.28162
39.6538,-104.544813
39.94119,-104.661733
40.396079,-104.139489
38.198499,-103.129399
40.306776,-104.115348
39.841882,-104.284695
38.47232,-102.338335
40.539404,-104.396304
39.357176,-104.818453
40.042204,-104.949545
38.983178,-104.654193
40.158132,-104.217897
39.715873,-104.31989
39.644069,-104.947824
39.916468,-104.797421
39.257269,-104.083647
40.136705,-104.468395
39.300114,-104.917563
39.280711,-104.588711
39.559877,-104.870024
38.815066,-103.161398
39.236146,-104.918565
38.953863,-104.675883
40.060197,-104.977579
39.556114,-104.944302
39.61178,-103.928251
38.80915,-104.590469
39.78415,-103.969623
39.892555,-103.817886
39.871053,-105.271291
39.883338,-105.191723
38.485579,-102.705442
39.94744,-103.885011
39.607003,-104.17153
39.996874,-104.644777
39.499837,-104.139622
39.842438,-104.566936
38.221659,-103.223362
39.567747,-104.766535
40.196093,-104.62399
39.38482,-104.679948
39.339949,-104.768693
39.934175,-105.088423
39.819947,-105.11905
39.991771,-104.9104
40.074812,-104.996574
39.922458,-104.569252
39.858284,-104.731889
38.832515,-104.553168
40.96563,-102.325498
39.014854,-104.642454
37.248233,-107.009653
39.475081,-104.44354
39.886395,-104.600284
39.872576,-104.218578
40.266971,-103.931399
38.373387,-102.07269
38.152787,-102.419129
40.694116,-104.641349
39.842917,-104.491075
40.213467,-104.720975
40.341124,-104.168187
38.344639,-102.883879
39.348199,-104.848581
40.064132,-104.656658
38.982811,-104.565814
39.725275,-104.468859
39.712411,-104.109175
40.045721,-104.806992
39.908637,-104.661437
38.341028,-102.846851
40.045914,-104.968253
39.923855,-104.960761
38.361623,-103.344579
39.587256,-104.457899
39.668184,-104.544283
39.726065,-104.281272
39.8422,-104.543352
39.455637,-104.597711
39.566379,-104.303897
39.519855,-104.677479
39.947916,-104.185904
39.485838,-104.955427
38.866171,-104.675603
39.973309,-103.999831
39.422099,-104.772621
39.776254,-104.416834
39.940181,-104.680653
38.916489,-102.247582
40.141354,-104.672482
40.122235,-104.572723
39.77019,-104.566766
39.105842,-104.856314
40.017215,-104.152764
38.791946,-102.742336
38.957822,-102.836233
39.408418,-104.762206
39.768942,-104.323023
38.499926,-102.507543
39.573894,-104.555571
39.964776,-105.002727
40.840416,-104.163424
40.575179,-103.394841
39.643706,-104.584576
39.73836,-104.793564
39.871657,-104.323253
39.769014,-104.585552
39.100405,-104.383284
40.061272,-105.319287
39.830759,-104.389495
39.519269,-104.61239
39.416501,-104.898862
39.819808,-104.36516
39.37122,-104.800897
39.695101,-104.40646
39.824125,-104.55304
39.63752,-104.622872
40.133066,-104.345458
39.809818,-104.567031
39.754556,-104.379398
39.365712,-104.756187
39.858101,-105.050832
39.86319,-104.402419
38.101188,-102.853211
39.5496,-104.734966
39.943407,-104.534367
39.882577,-104.166843
40.045544,-104.874411
38.066639,-102.855565
40.142389,-104.681916
39.871278,-105.050572
39.523222,-104.686341
40.012353,-104.682075
38.112056,-103.076247
40.365648,-103.338522
39.50492,-105.020412
40.909484,-104.731274
39.973679,-104.552442
38.908288,-104.441199
38.86544,-102.60014
40.14638,-104.621822
39.731,-104.938518
38.525217,-102.563642
40.665507,-104.579542
39.478787,-104.420186
39.570272,-104.261683
39.885317,-104.350217
39.575878,-104.840542
39.765297,-104.355943
39.41412,-104.981308
39.657461,-104.226508
39.098077,-104.50776
39.462327,-104.90749
40.284993,-104.185451
39.33507,-104.993663
39.500375,-104.966257
40.307163,-104.086311
40.365253,-104.824681
40.150188,-104.44826
39.86095,-103.800425
39.681828,-104.469497
39.001875,-104.602826
39.507808,-104.516362
38.920679,-104.529106
40.132983,-104.364375
39.808774,-104.454246
40.038338,-104.893297
39.604124,-104.869094
38.731414,-104.340036
40.14217,-104.750416
39.417175,-105.016436
39.571308,-104.832102
39.682314,-104.338431
39.436634,-104.767981
39.854384,-104.853846
39.680287,-104.784067
40.053179,-104.289091
39.874668,-104.269971
40.009861,-104.795364
39.84269,-104.157987
39.741632,-104.112966
40.150248,-104.336053
39.854653,-104.130895
39.748372,-104.571486
40.136829,-103.983093
40.007059,-104.328327
40.024011,-104.567676
39.741415,-104.131864
39.990396,-104.319975
39.562993,-104.270491
39.896793,-104.209039
38.173811,-102.744701
39.036359,-104.47066
39.469493,-104.916634
39.276928,-103.912724
40.194532,-104.29328
40.274396,-104.641965
39.781848,-104.661651
38.572744,-102.985941
40.251805,-104.87122
39.20348,-104.457201
39.185644,-104.90034
39.736418,-104.505834
40.105781,-104.69782
39.55118,-104.293742
39.554978,-104.340402
40.037042,-104.676369
40.974346,-103.819063
38.2912,-102.344387
39.939395,-104.501317
39.71591,-104.509674
39.766843,-104.023257
39.882038,-103.992212
39.839443,-103.981206
39.449505,-104.251756
40.223608,-104.001848
38.87739,-104.716822
39.40976,-104.935171
38.910409,-102.962179
39.260888,-104.294125
39.42281,-104.791538
39.799811,-104.642557
38.855221,-104.66635
39.783524,-104.402432
39.725918,-104.291052
40.330152,-104.08719
39.507245,-104.218964
39.74202,-104.989884
40.183855,-104.835181
40.046557,-104.542728
39.511256,-104.673273
40.192716,-104.466337
39.82697,-104.397606
40.063794,-105.000937
40.777195,-105.174403
40.006229,-104.421654
40.126552,-104.608822
38.032952,-102.386375
39.367579,-104.528139
39.553192,-104.786181
39.972757,-104.224148
39.103525,-104.881361
40.205675,-104.016105
40.338655,-104.483461
38.979377,-104.598495
39.363234,-104.596568
39.094831,-104.851701
39.868202,-104.605079
40.718563,-104.287483
38.10854,-103.236794
38.707741,-102.459115
38.846317,-104.222382
39.758039,-104.430156
39.54168,-105.066148
39.954844,-104.653717
40.245401,-104.001845
39.827162,-104.3369
39.708618,-104.585826
38.959188,-102.331613
39.541756,-104.841834
39.607644,-104.770652
39.958383,-104.567423
39.421068,-104.990635
39.582802,-103.87291
40.288506,-103.846438
39.606456,-104.545869
39.864358,-105.022903
39.814525,-104.802802
39.885915,-103.907913
39.915288,-104.605019
39.436292,-104.792498
39.686971,-104.586354
39.31511,-104.050089
39.457466,-104.031384
39.693292,-104.525535
40.24079,-104.282947
39.838254,-104.289466
38.961948,-104.553579
39.30949,-104.796225
39.565918,-104.364134
40.597736,-104.88623
39.202357,-104.437046
40.096489,-103.856034
39.826055,-103.878738
40.07452,-104.968087
39.929237,-104.728043
39.697339,-104.557849
39.861859,-104.738983
39.078668,-104.868975
40.459117,-103.400237
37.567739,-105.701363
39.798154,-104.318531
39.921486,-104.901224
39.912407,-104.735949
40.005841,-104.95909
39.868753,-104.656594
39.131436,-104.655783
39.098928,-104.714088
39.042816,-104.275363
39.457129,-104.415438
39.755055,-104.281286
38.988239,-104.569187
39.729232,-104.572371
40.059058,-104.792544
39.667833,-104.31993
40.001777,-104.97665
37.521405,-102.413067
39.47165,-104.38331
40.026881,-104.921933
39.974732,-104.954631
39.251747,-104.934756
39.475259,-104.392672
39.519841,-104.865009
40.249646,-104.925593
38.203652,-102.54281
39.739823,-104.393367
40.422992,-104.524675
39.27867,-104.152792
39.461806,-104.996488
38.964107,-104.619324
39.867922,-104.881318
39.66012,-104.418266
39.27199,-104.903452
39.649516,-104.964214
39.455597,-104.998394
38.960028,-102.243426
40.020236,-104.883645
39.029004,-103.133131
39.872252,-104.561112
39.871832,-104.295165
39.460689,-104.476132
38.75609,-102.047659
38.961549,-104.692122
40.089278,-104.307906
39.474746,-104.531229
40.252615,-103.992577
39.062869,-104.768628
40.129231,-104.425941
40.344006,-104.749709
40.041267,-104.97646
39.89064,-105.201151
39.494917,-104.753494
39.548338,-104.547855
39.420866,-105.031552
38.3708,-102.32328
40.071474,-104.392945
38.949965,-104.568553
40.023737,-105.171348
40.370609,-104.327247
39.926718,-104.914789
39.622292,-104.952906
39.099113,-104.027298
39.386144,-104.811748
40.249991,-104.006563
39.618012,-104.033659
38.90102,-104.805712
39.569541,-104.969693
39.707716,-104.338133
40.468779,-104.383472
40.390204,-104.486649
40.296471,-104.214069
39.739908,-104.473296
39.995774,-104.820124
39.890748,-104.699235
40.134312,-104.805978
39.621994,-104.719004
38.523642,-103.03879
39.520698,-104.84702
39.361723,-104.558207
39.708154,-104.543816
39.498187,-104.93051
39.414487,-104.698457
39.538389,-104.693709
40.176286,-104.520623
38.848036,-104.675609
39.673225,-105.018033
38.562629,-102.413625
39.988445,-104.863329
39.381603,-104.767371
39.476051,-105.006498
38.301231,-102.961581
39.50108,-104.804017
39.973733,-105.176513
39.889153,-104.279584
39.350231,-104.6075
40.22713,-104.105289
38.413309,-102.806113
39.744875,-104.45642
40.794938,-103.303233
40.669615,-104.96971
39.47698,-105.006498
39.607849,-105.149909
39.162813,-104.070556
39.492425,-104.120839
37.766727,-105.971435
39.872645,-104.910269
39.739943,-104.37507
39.987283,-103.816231
39.634778,-104.717104
40.459899,-104.385712
40.157574,-104.676608
39.4739,-104.938611
39.966679,-104.872436
40.234917,-104.769308
39.516315,-104.963348
38.526019,-102.370868
39.438129,-104.962348
39.525357,-104.834817
39.845887,-104.223708
39.765357,-104.318446
39.550646,-104.053833
39.872053,-104.542275
39.845301,-104.579974
38.809031,-104.558048
39.644136,-105.079163
39.848793,-104.510191
40.252457,-104.855983
39.812589,-104.449543
40.306544,-104.431186
38.840149,-104.553489
39.082441,-104.851775
38.398551,-102.732636
39.998905,-104.323615
39.668772,-104.586668
40.677014,-104.182603
39.653524,-104.530908
40.121816,-104.786016
40.161737,-104.732664
39.071643,-104.849682
39.523568,-104.93973
40.34668,-104.609167
40.802319,-104.925003
40.899713,-104.905007
40.263439,-104.275558
40.112793,-104.739681
39.406022,-104.256252
39.837947,-104.369499
40.438464,-103.152782
37.761477,-104.848547
39.283852,-104.577747
39.593097,-104.66313
37.980095,-102.079824
39.874568,-104.28432
39.839022,-104.585318
39.919755,-104.759339
40.249707,-104.160595
39.5277,-105.004199
39.803201,-104.609738
40.191641,-104.750247
39.961086,-104.626259
40.669501,-104.182719
39.915414,-104.751242
39.475148,-104.352062
39.359642,-104.609332
39.879415,-104.447384
39.521862,-104.237608
40.123088,-104.4447
40.227081,-104.298113
39.784066,-104.54356
39.751553,-104.5434
38.877286,-104.647475
39.398396,-104.747039
39.363269,-104.797473
39.919125,-104.623836
39.975002,-105.079808
39.725875,-104.267533
40.51169,-104.163085
40.046527,-104.826297
40.06763,-104.251721
40.003002,-103.870143
39.667706,-104.357531
39.538791,-104.70297
38.874168,-102.999178
39.53509,-104.829743
39.843272,-105.167557
39.823571,-104.524637
39.76941,-104.285249
39.032122,-104.300626
39.620235,-104.475793
40.133934,-104.617971
39.916656,-104.655594
40.176495,-103.973622
39.723904,-104.826191
38.955689,-104.556827
40.132112,-104.383333
40.221902,-104.835006
39.769484,-104.524593
39.404992,-103.975989
39.517482,-104.933989
39.591402,-104.853305
39.7502,-104.43385
38.887848,-102.172531
40.049643,-104.398027
39.990816,-104.243786
39.999074,-104.774848
38.236327,-102.515838
39.821162,-103.905095
39.413399,-104.448433
39.54688,-104.191146
39.890712,-104.717154
39.752697,-104.657217
39.440899,-104.868322
39.820312,-104.53874
39.623667,-104.45209
40.175802,-104.489584
39.110815,-104.812158
38.50346,-102.516976
38.58509,-102.159667
39.895678,-105.014702
39.813043,-104.26625
39.744301,-104.254133
38.977395,-104.830845
40.023872,-105.081504
39.930112,-103.967446
39.805708,-104.271729
38.090523,-102.666014
39.55801,-104.840059
39.949289,-104.87152
39.806727,-104.102106
39.979863,-104.539566
38.445941,-102.934969
39.021902,-104.568986
39.538548,-104.466121
39.053445,-104.72406
38.441902,-102.732885
40.441222,-103.592402
39.649468,-104.353084
39.230587,-104.685435
39.692852,-104.413124
39.632974,-104.732816
39.496172,-104.908563
39.888811,-104.978208
38.968958,-104.384957
39.568158,-104.766853
39.997126,-104.927942
39.533081,-104.382767
40.045626,-104.845807
38.987417,-102.694008
39.191251,-104.691227
39.709201,-104.952434
39.605363,-104.31389
40.343215,-104.557615
39.60605,-104.674436
40.150948,-104.241802
40.194896,-104.110154
38.869538,-102.078422
39.578544,-104.616217
40.684773,-104.412492
39.926911,-104.708778
39.973757,-102.460691
40.172911,-104.312225
39.965017,-104.515732
38.832895,-104.36144
39.959877,-104.538997
39.838258,-104.299108
40.23478,-104.888709
40.721286,-104.270605
38.925934,-104.417549
40.060695,-103.931509
39.781725,-104.038075
39.930324,-104.661553
40.043347,-104.377897
39.417801,-104.636864
39.785658,-103.866045
39.463805,-104.907175
40.042394,-104.388303
40.684197,-104.172978
40.827883,-104.641033
39.580682,-104.345281
39.407694,-104.947241
39.976835,-104.139467
39.926314,-103.805592
39.208642,-104.697961
40.085683,-104.935969
39.71156,-104.52522
39.399413,-104.582103
40.023737,-105.171348
40.947001,-104.579808
39.96597,-104.162857
39.439502,-104.627312
38.970314,-104.631931
40.115114,-104.006628
39.865097,-104.570546
39.594581,-104.452685
39.109276,-104.833052
39.6962,-104.474051
39.599814,-104.15298
40.176633,-104.011181
39.711054,-104.37535
39.667527,-104.390106
39.824427,-104.585768
39.948306,-103.801147
39.997634,-105.009792
39.927826,-104.897248
40.641795,-104.808892
40.128974,-104.75638
40.108286,-104.697868
39.019107,-104.642594
40.649067,-104.765877
39.821359,-105.163276
38.705422,-102.097568
39.086206,-104.87273
39.051537,-104.794899
38.962206,-104.685275
40.132482,-104.813074
39.493809,-104.608066
39.475168,-104.415473
39.542251,-104.767414
39.763813,-105.102599
39.420485,-104.195421
39.569681,-104.345514
39.856414,-104.308229
39.707416,-104.398912
39.062131,-104.87549
39.21229,-104.198891
39.543664,-104.894395
39.941398,-104.881823
38.508833,-102.265264
39.451207,-104.720998
38.894158,-102.623152
39.061833,-104.791814
39.441556,-104.973526
39.58416,-104.513573
